Order-Line,Order number,Line Number,Order title,Customer name,Account Manager,Sales Rep,Line Description,Product Name,Material,Material Category,Material Sub Category,Storage type,Amount,Amount Numeric,Unit cost,Extended cost,Width per print,Prints across,Machine name,Machine mode,GL Code,Cost Step,Current Step,Order Status,Batch Id,Cost Transaction Date,Cost Created By,Line Revenue,Tags,Line Tags,Com Message Text
F0007049-1,F0007049,1,Regular (F0007049),F. SCHUMACHER & CO - NEW GOODS,,,Inverness Garden,Inverness Garden - 5017970 (Document),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",180 Linear Feet,180,0,0.18,60 inches,1,Trish,4p,,Print,Invoiced,Invoiced,2402601,7/18/2025,COCONNOR@FSCO.COM,,,10,
F0007050-1,F0007050,1,Regular (F0007050),F. SCHUMACHER & CO - NEW GOODS,,,Inverness Garden,Inverness Garden - 5017972 (Ivory),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",226.0245 Linear Feet,226.0245,0,0.22,60 inches,1,Trish,4p,,Print,Invoiced,Invoiced,2410972,7/22/2025,SARAH,,,10,
F0007055-1,F0007055,1,Regular (F0007055),F. SCHUMACHER & CO - NEW GOODS,,,Inverness Garden,Inverness Garden - 5017971 (Buttercup),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",180 Linear Feet,180,0,0.18,60 inches,1,Trish,4p,,Print,Invoiced,Invoiced,2402603,7/18/2025,COCONNOR@FSCO.COM,,,10,
F0007058-1,F0007058,1,Memos (F0007058),F. SCHUMACHER & CO - NEW GOODS,,,Inverness Garden Memos,Inverness Garden Memos - MS5017972 (Ivory),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",210.4167 Linear Feet,210.4167,0,0.2,14.1 inches,4,Trish,4p,,Print,Invoiced,Invoiced,2412552,7/23/2025,SARAH,,,,
F0007065-1,F0007065,1,Regular (F0007065),F. SCHUMACHER & CO - NEW GOODS,,,Inverness Garden,Inverness Garden - 5017971 (Buttercup),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",196.0245 Linear Feet,196.0245,0,0.19,60 inches,1,Trish,4p,,Print,Invoiced,Invoiced,2410975,7/22/2025,SARAH,,,10,
F0007066-1,F0007066,1,Regular (F0007066),F. SCHUMACHER & CO - NEW GOODS,,,Inverness Garden,Inverness Garden - 5017970 (Document),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",166.0245 Linear Feet,166.0245,0,0.16,60 inches,1,Trish,4p,,Print,Invoiced,Invoiced,2412551,7/23/2025,SARAH,,,10,
F0007362-1,F0007362,1,Regular (F0007362),F. SCHUMACHER & CO - HUB,,,Le Citron,Le Citron - 5014281 (Sky),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",172.9662 Linear Feet,172.9662,0,0.17,30 inches,2,Trish,4p,,Print,Invoiced,Invoiced,2401050,7/18/2025,SARAH,,,10,
F0007618-1,F0007618,1,MTO (F0007618),F. SCHUMACHER & CO - MTO,,,Las Colinas,Las Colinas - 5013980 (Green),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",63 Linear Feet,63,0,0.06,60 inches,1,XIA,,,Print,Invoiced,Invoiced,2192179,5/7/2025,COCONNOR@FSCO.COM,,,,
F0007665-1,F0007665,1,Memos (F0007665),F. SCHUMACHER & CO - MEMOS,,,Giove Memos,Giove Memos - MS5009460 (Emerald&Sapphire),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",64.5339 Linear Feet,64.5339,0,0.06,17.1 inches,3,XIA,300dpi,,Print,Invoiced,Invoiced,2402621,7/18/2025,COCONNOR@FSCO.COM,,,,
F0007788-1,F0007788,1,MTO (F0007788),F. SCHUMACHER & CO - MTO,,,Las Colinas,Las Colinas - 5013981 (Blue),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",93 Linear Feet,93,0,0.09,60 inches,1,XIA,,,Print,Invoiced,Invoiced,2192180,5/7/2025,COCONNOR@FSCO.COM,,,,
F0007793-1,F0007793,1,Memos (F0007793),F. SCHUMACHER & CO - MEMOS,,,Roca Redonda Memos,Roca Redonda Memos - MS5011620 (Blue&Ivory),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",140.5584 Linear Feet,140.5584,0,0.14,17.1 inches,3,XIA,,,Print,Invoiced,Invoiced,2245221,5/23/2025,COCONNOR@FSCO.COM,,,,
F0007869-1,F0007869,1,Regular (F0007869),F. SCHUMACHER & CO - HUB,,,Amazonas Mystique,Amazonas Mystique - 5016940 (Echoes Of The Rainforest),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",300.183 Linear Feet,300.183,0,0.29,30 inches,2,Glow,4p,,Print,Invoiced,Invoiced,2381711,7/11/2025,COCONNOR@FSCO.COM,,,10,
F0008005-1,F0008005,1,MTO (F0008005),F. SCHUMACHER & CO - MTO,,,Emma Stripe Narrow,Emma Stripe Narrow - 5017190 (Sky),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",63 Linear Feet,63,0,0.06,30 inches,2,XIA,,,Print,Invoiced,Invoiced,2196135,5/8/2025,COCONNOR@FSCO.COM,,,,
F0008195-2,F0008195,2,MTO (F0008195),F. SCHUMACHER & CO - MTO,,,Matsudana,Matsudana  - 5011991 (Blue),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",153 Linear Feet,153,0,0.15,60 inches,1,Glow,,,Print,Invoiced,Invoiced,2234000,5/21/2025,COCONNOR@FSCO.COM,,,,
F0008284-1,F0008284,1,PAPER (F0008284),China Seas,,,SIGOURNEY SMALL SCALE,SIGOURNEY SMALL SCALE,"PARCPG7100 30"" 500Y",PARAMOUNT SUBSTRATES,PAPER,"30"" Roll",270 Linear Feet,270,0,0.05,30 inches,1,Bianca,,,Print,Invoiced,Invoiced,,5/30/2025,BLAWLOR@FSCO.COM,,,,
F0008285-1,F0008285,1,PAPER (F0008285),China Seas,,,Nairobi,Nairobi,"PARCPG7113 30"" 500Y",PARAMOUNT SUBSTRATES,PAPER,"30"" Roll",315 Linear Feet,315,0,0.07,30 inches,1,Bianca,,,Print,Invoiced,Invoiced,,6/1/2025,BLAWLOR@FSCO.COM,,,,
F0008292-1,F0008292,1,Regular (F0008072) (F0008292),F. SCHUMACHER & CO - HUB,,,A-twitter,A-twitter - 5005031 (Summer),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",273 Linear Feet,273,0,0.27,30 inches,2,Rhonda,300dpi,,Print,Invoiced,Invoiced,,5/16/2025,COCONNOR@FSCO.COM,,,,
F0008293-1,F0008293,1,PAPER (F0008293),China Seas,,,HAWTHORNE,HAWTHORNE,"PARCPG7113 30"" 500Y",PARAMOUNT SUBSTRATES,PAPER,"30"" Roll",180 Linear Feet,180,0,0.04,30 inches,1,Bianca,,,Print,Invoiced,Invoiced,,6/13/2025,BLAWLOR@FSCO.COM,,,,
F0008298-1,F0008298,1,PAPER (F0008298),Meg Braff Designs,,,Up A Tree,Up A Tree,"PARCPG7100 30"" 500Y",PARAMOUNT SUBSTRATES,PAPER,"30"" Roll",330 Linear Feet,330,0,0.06,30 inches,1,Bianca,,,Print,Invoiced,Invoiced,,6/13/2025,BLAWLOR@FSCO.COM,,,,
F0008863-1,F0008863,1,MTO (F0008863),F. SCHUMACHER & CO - MTO,,,Amazonas Mystique,Amazonas Mystique - 5016940 (Echoes Of The Rainforest),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",60 Linear Feet,60,0,0.06,30 inches,2,Nikki,Other,,Print,Invoiced,Invoiced,,7/14/2025,PKEEFER@FSCO.COM,,,10,
F0008979-1,F0008979,1,MTO (F0008979),F. SCHUMACHER & CO - MTO,,,Amazonas Mystique,Amazonas Mystique - 5016940 (Echoes Of The Rainforest),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",30 Linear Feet,30,0,0.03,30 inches,2,Nikki,Other,,Print,Invoiced,Invoiced,,7/14/2025,PKEEFER@FSCO.COM,,,10,
F0009113-1,F0009113,1,MTO (F0009113),F. SCHUMACHER & CO - MTO,,,Plates & Platters,Plates & Platters - 5010411 (Neutral),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",93 Linear Feet,93,0,0.09,60 inches,1,Dakota Kai,300dpi,,Print,Invoiced,Invoiced,2417082,7/24/2025,SHELBY,,,10,
F0009133-1,F0009133,1,MTO (F0009133),F. SCHUMACHER & CO - MTO,,,Aviary,Aviary - 2705511 (MultiOnWhite),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",63 Linear Feet,63,0,0.06,30 inches,2,Dakota Kai,300dpi,,Print,Invoiced,Invoiced,2424290,7/25/2025,SHELBY,,,10,
F0009294-1,F0009294,1,Regular (F0009294),F. SCHUMACHER & CO - HUB,,,Strawberry Hill,Strawberry Hill - 5014320 (White),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",59.817 Linear Feet,59.817,0,0.06,60 inches,1,Trish,4p,,Print,Invoiced,Invoiced,2398083,7/17/2025,SARAH,,,10,
F0009341-1,F0009341,1,MTO (F0009341),F. SCHUMACHER & CO - MTO,,,Aviary,Aviary - 2705511 (MultiOnWhite),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",63 Linear Feet,63,0,0.06,30 inches,2,Dakota Kai,300dpi,,Print,Invoiced,Invoiced,2424097,7/25/2025,PKEEFER@FSCO.COM,,,10,
F0009343-1,F0009343,1,MTO (F0009343),F. SCHUMACHER & CO - MTO,,,Matsudana,Matsudana  - 5011992 (Spice),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",30 Linear Feet,30,0,0.03,60 inches,1,Nikki,Other,,Print,Invoiced,Invoiced,,7/25/2025,PKEEFER@FSCO.COM,,,10,
F0009347-1,F0009347,1,MTO (F0009347),F. SCHUMACHER & CO - MTO,,,Amazonas Mystique,Amazonas Mystique - 5016940 (Echoes Of The Rainforest),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",135 Linear Feet,135,0,0.13,30 inches,2,Nikki,Other,,Print,Invoiced,Invoiced,,7/14/2025,PKEEFER@FSCO.COM,,,10,
F0009435-1,F0009435,1,Peel & Stick (F0009435),F. SCHUMACHER & CO - HUB,,,Joana Avillez's Street Scenes,Joana Avillez's Street Scenes - 5016170 (MulticolorOnWhite),"BNYDG2061 60"" 250Y",BNY SUBSTRATES,PAPER,"60"" Roll",270 Linear Feet,270,0,0.6,30 inches,2,Nikki,Other,,Print,Invoiced,Invoiced,,7/11/2025,COCONNOR@FSCO.COM,,,10,
F0009549-1,F0009549,1,Regular (F0009549),F. SCHUMACHER & CO - HUB,,,Western Toile,Western Toile - 5016441 (Olive),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",513 Linear Feet,513,0,0.5,60 inches,1,Glow,4p,,Print,Invoiced,Invoiced,2424284,7/25/2025,SHELBY,,,10,
F0009648-1,F0009648,1,MTO (F0009648),F. SCHUMACHER & CO - MTO,,,Emma Stripe Narrow,Emma Stripe Narrow - 5017190 (Sky),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",15 Linear Feet,15,0,0.01,30 inches,2,Nikki,Other,,Print,Invoiced,Invoiced,,7/15/2025,PKEEFER@FSCO.COM,,,10,
F0009712-2,F0009712,2,MTO (F0009712),F. SCHUMACHER & CO - MTO,,,Aviary,Aviary - 2705511 (MultiOnWhite),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",45 Linear Feet,45,0,0.04,30 inches,2,Nikki,Other,,Print,Invoiced,Invoiced,,7/25/2025,PKEEFER@FSCO.COM,,,10,
F0009869-1,F0009869,1,PAPER (F0009869),Quadrille Inc.,,,SQUIRES WALL PANELS 307330W-PNLA (BLUES),SQUIRES WALL PANELS 307330W-PNLA (BLUES),"PARCPG7113 30"" 500Y",PARAMOUNT SUBSTRATES,PAPER,"30"" Roll",540 Linear Feet,540,0,0.12,30 inches,1,Bianca,300dpi,,Print,Invoiced,Invoiced,2630343,9/26/2025,RODNEY,,,"2,5",
F0009870-1,F0009870,1,PAPER (F0009870),Quadrille Inc.,,,SQUIRES WALL PANELS 307330W-PNLB (BLUES),SQUIRES WALL PANELS 307330W-PNLB (BLUES),"PARCPG7113 30"" 500Y",PARAMOUNT SUBSTRATES,PAPER,"30"" Roll",540 Linear Feet,540,0,0.12,30 inches,1,Bianca,300dpi,,Print,Invoiced,Invoiced,2630341,9/26/2025,RODNEY,,,"2,5",
F0010506-1,F0010506,1,MTO (F0010506),F. SCHUMACHER & CO - MTO,,,Agave Stripe,Agave Stripe - 5012682 (Grapefruit),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",48 Linear Feet,48,0,0.05,30 inches,2,XIA,300dpi,,Print,Invoiced,Invoiced,2554708,9/5/2025,JEANNE,,,10,
F0010568-1,F0010568,1,MTO (F0010568),F. SCHUMACHER & CO - MTO,,,Emma Stripe Narrow,Emma Stripe Narrow - 5017198 (Stone),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",78 Linear Feet,78,0,0.08,30 inches,2,XIA,300dpi,,Print,Invoiced,Invoiced,2554716,9/5/2025,JEANNE,,,10,
F0010591-1,F0010591,1,MTO (F0010591),F. SCHUMACHER & CO - MTO,,,Emma Stripe Narrow,Emma Stripe Narrow - 5017191 (Chambray),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",48 Linear Feet,48,0,0.05,30 inches,2,XIA,300dpi,,Print,Invoiced,Invoiced,2554717,9/5/2025,JEANNE,,,10,
F0010968-1,F0010968,1,MTO (F0010968),F. SCHUMACHER & CO - MTO,,,Emma Stripe,Emma Stripe - 5017218 (Petal),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",123 Linear Feet,123,0,0.12,30 inches,2,XIA,300dpi,,Print,Invoiced,Invoiced,2621421,9/24/2025,COCONNOR@FSCO.COM,,,10,
F0010974-1,F0010974,1,MTO (F0010974),F. SCHUMACHER & CO - MTO,,,Emma Stripe Narrow,Emma Stripe Narrow - 5017199 (Blush),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",63 Linear Feet,63,0,0.06,30 inches,2,XIA,300dpi,,Print,Invoiced,Invoiced,2621422,9/24/2025,COCONNOR@FSCO.COM,,,10,
F0011015-1,F0011015,1,MTO (F0011015),F. SCHUMACHER & CO - MTO,,,Emma Stripe,Emma Stripe - 5017213 (Teal),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",33 Linear Feet,33,0,0.03,30 inches,2,XIA,300dpi,,Print,Invoiced,Invoiced,2621423,9/24/2025,COCONNOR@FSCO.COM,,,10,
F0011050-1,F0011050,1,MTO (F0011050),F. SCHUMACHER & CO - MTO,,,Emma Stripe Narrow,Emma Stripe Narrow - 5017193 (Leaf),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",27 Linear Feet,27,0,0.03,30 inches,2,XIA,300dpi,,Print,Invoiced,Invoiced,2624963,9/25/2025,JOE,,,10,
F0011068-1,F0011068,1,MTO (F0011068),F. SCHUMACHER & CO - MTO,,,Emma Stripe Narrow,Emma Stripe Narrow - 5017198 (Stone),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",93 Linear Feet,93,0,0.09,30 inches,2,Dakota Kai,300dpi,,Print,Invoiced,Invoiced,2624960,9/25/2025,JOE,,,10,
F0011075-1,F0011075,1,MTO (F0011075),F. SCHUMACHER & CO - MTO,,,Emma Stripe Narrow,Emma Stripe Narrow - 5017196 (Yellow),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",108 Linear Feet,108,0,0.11,30 inches,2,Dakota Kai,300dpi,,Print,Invoiced,Invoiced,2624337,9/25/2025,JOE,,,10,
F0006094-1,F0006094,1,Regular (F0006094),F. SCHUMACHER & CO - HUB,,,Emma Stripe,Emma Stripe - 5017217 (Yellow),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",600 Linear Feet,600,0.01,4.97,30 inches,2,Sasha,4p,,Print,,Canceled,2051868,3/14/2025,COCONNOR@FSCO.COM,,,,
F0008009-1,F0008009,1,Regular (F0008009),F. SCHUMACHER & CO - HUB,,,Edward Steed's Towers of Flowers,Edward Steed's Towers of Flowers - 5016140 (MuticolorBurst),"BNYNeuKaliss 60"" 315Y",BNY SUBSTRATES,PAPER,"60"" Roll",27 Linear Feet,27,1.21,32.67,30 inches,2,Dakota Kai,300dpi,,Print,In Progress,In Progress,2728175,10/24/2025,COCONNOR@FSCO.COM,,,10,
F0008126-1,F0008126,1,Regular (F0008126),F. SCHUMACHER & CO - HUB,,,Enzo Sisal,Enzo Sisal - 5013050 (Blue),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",288 Linear Feet,288,0.01,1.59,36 inches,1,EMBER,300dpi,,Print,In Progress,In Progress,2726456,10/24/2025,JOE,,,8,
F0008672-1,F0008672,1,Regular (F0008672),F. SCHUMACHER & CO - HUB,,,Baudin Butterfly Linen,Baudin Butterfly Linen - 5011832 (Natural),"BNYGreenland 54"" 50Y",BNY SUBSTRATES,PAPER,"54"" Roll",3 Linear Feet,3,0.02,0.06,54 inches,1,Bianca,300dpi,,Print,Approved to Print,Approved to Print,2671119,10/9/2025,SREMSON@PARAMOUNTPRINTS.COM,,,10,
F0008682-1,F0008682,1,Regular (F0008682),F. SCHUMACHER & CO - HUB,,,Del Coco Sisal,Del Coco Sisal - 5011641 (Sand),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",195 Linear Feet,195,0.01,1.08,36 inches,1,XIA,300dpi,,Print,In Progress,In Progress,2726032,10/24/2025,JEANNE,,,8,
F0009594-1,F0009594,1,MTO (F0009594),F. SCHUMACHER & CO - MTO,,,Marwari Horse,Marwari Horse - 5011132 (Pink),"BNYNeuKaliss 60"" 315Y",BNY SUBSTRATES,PAPER,"60"" Roll",63 Linear Feet,63,1.19,74.97,30 inches,2,Glow,4p,,Print,,Canceled,2402566,7/18/2025,COCONNOR@FSCO.COM,,,10,
F0009770-1,F0009770,1,Regular (F0009770),F. SCHUMACHER & CO - HUB,,,JAMIE'S TROPHIES,JAMIE'S TROPHIES - 5017002 (SKY),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",45 Linear Feet,45,4.78,215.1,36 inches,1,Ruby,600dpi,,Print,In Progress,In Progress,2725646,10/24/2025,JOE,,,10,
F0010570-1,F0010570,1,MTO (F0010570),F. SCHUMACHER & CO - MTO,,,Emma Stripe Narrow,Emma Stripe Narrow - 5017194 (Aqua),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",33 Linear Feet,33,1.84,60.72,30 inches,2,XIA,300dpi,,Print,,Canceled,2538594,8/29/2025,JEANNE,,,10,
F0011673-1,F0011673,1,MTO (F0011673),F. SCHUMACHER & CO - MTO,,,Berrydown,Berrydown - 5008023 (Sage),"BNYNeuKaliss 60"" 315Y",BNY SUBSTRATES,PAPER,"60"" Roll",153 Linear Feet,153,1.21,185.13,60 inches,1,Zoey,Other,,Print,In Progress,In Progress,2720511,10/23/2025,JEANNE,,,10,
F0011792-1,F0011792,1,MTO (F0011792),F. SCHUMACHER & CO - MTO,,,Emma Stripe,Emma Stripe - 5017218 (Petal),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",24 Linear Feet,24,1.84,44.16,30 inches,2,Ivy Nile,Other,,Print,In Progress,In Progress,2727906,10/24/2025,JEANNE,,,10,
F0011796-1,F0011796,1,MTO (F0011796),F. SCHUMACHER & CO - MTO,,,Edwin Stripe Narrow,Edwin Stripe Narrow - 5011864 (Ocean),"BNYNeuKaliss 60"" 315Y",BNY SUBSTRATES,PAPER,"60"" Roll",108 Linear Feet,108,1.21,130.68,30 inches,2,Dakota Kai,300dpi,,Print,In Progress,In Progress,2726209,10/24/2025,JOE,,,10,
F0011817-1,F0011817,1,MTO (F0011817),F. SCHUMACHER & CO - MTO,,,Good Dogs Everywhere,Good Dogs Everywhere - 5016132 (SkyNavyBlue),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",138 Linear Feet,138,1.84,253.92,30 inches,2,Dakota Kai,300dpi,,Print,In Progress,In Progress,2727825,10/24/2025,JEANNE,,,10,
F0011908-1,F0011908,1,MTO (F0011908),F. SCHUMACHER & CO - MTO,,,Emma Stripe,Emma Stripe - 5017218 (Petal),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",33 Linear Feet,33,1.84,60.72,30 inches,2,Ivy Nile,Other,,Print,In Progress,In Progress,2727907,10/24/2025,JEANNE,,,10,
F0011992-1,F0011992,1,MTO (F0011992),F. SCHUMACHER & CO - MTO,,,Del Coco Sisal,Del Coco Sisal - 5011641 (Sand),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",51 Linear Feet,51,0.01,0.28,36 inches,1,EMBER,300dpi,,Print,In Progress,In Progress,2726034,10/24/2025,JEANNE,,,8,
F0011995-1,F0011995,1,MTO (F0011995),F. SCHUMACHER & CO - MTO,,,Good Dogs Everywhere,Good Dogs Everywhere - 5016132 (SkyNavyBlue),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",93 Linear Feet,93,1.84,171.12,30 inches,2,EMBER,300dpi,,Print,In Progress,In Progress,2727828,10/24/2025,JEANNE,,,10,
F0012026-1,F0012026,1,MTO (F0012026),F. SCHUMACHER & CO - MTO,,,Good Dogs Everywhere,Good Dogs Everywhere - 5016132 (SkyNavyBlue),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",18 Linear Feet,18,1.84,33.12,30 inches,2,EMBER,300dpi,,Print,In Progress,In Progress,2727829,10/24/2025,JEANNE,,,10,
F0005510-2,F0005510,2,CONTRACT WALLPAPER,Serena & Lily,,,Wisley Peel & Stick SLW-WPE-MUL (Multi),Wisley Peel & Stick SLW-WPE-MUL (Multi),"BNYDG2061 60"" 250Y",BNY SUBSTRATES,PAPER,"60"" Roll",390 Linear Feet,390,4.41,1719.9,30 inches,2,Bianca,,,Print,Invoiced,Invoiced,1943991,1/24/2025,COCONNOR@FSCO.COM,,,,
F0007808-3,F0007808,3,Memos (F0007808),F. SCHUMACHER & CO - MEMOS,,,Wisteria Sisal Eng. Memos,Wisteria Sisal Eng. Memos - MS5013700 (Teal&SoftPink),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",196.2249 Linear Feet,196.2249,4.78,937.96,10.1 inches,3,Ruby,600dpi,,Print,Invoiced,Invoiced,2601859,9/18/2025,JEANNE,,,,
F0009201-2,F0009201,2,Memos (F0009201),F. SCHUMACHER & CO - MEMOS,,,JAMIE'S TROPHIES,JAMIE'S TROPHIES - MS5017003 (CHARCOAL),PNW5004716 Ivory,PARAMOUNT SUBSTRATES,SISAL,"36"" Roll",21.6837 Linear Feet,21.6837,4.78,103.65,10.1 inches,3,EMBER,300dpi,,Print,Invoiced,Invoiced,2623303,9/25/2025,JEANNE,,,,
F0009421-2,F0009421,2,Custom MTO (F0009421),F. SCHUMACHER & CO. CUSTOM MTO,,,Custom Sunlit Palm Sisal SKO,Custom Sunlit Palm Sisal SKO - SKO850197 (Chambray),E019 Vinal Sisal,BNY SUBSTRATES,VINYL,"54"" Roll",3 Linear Feet,3,5.1,15.3,54 inches,1,LASH,300dpi,,Print,Invoiced,Invoiced,2439645,7/31/2025,PKEEFER@FSCO.COM,,,,
F0010265-2,F0010265,2,Custom MTO (F0010265),F. SCHUMACHER & CO. CUSTOM MTO,,,Custom Sunlit Palm Sisal,Custom Sunlit Palm Sisal - 850197 (Chambray),E019 Vinal Sisal,BNY SUBSTRATES,VINYL,"54"" Roll",78 Linear Feet,78,5.1,397.8,54 inches,1,Bianca,300dpi,,Print,Invoiced,Invoiced,2549909,9/4/2025,SARAH,,,,
F0010559-3,F0010559,3,Custom MTO (F0010559),F. SCHUMACHER & CO. CUSTOM MTO,,,Custom Gambit Panel,Custom Gambit Panel - 850221 (Cocoa & Charcoal),"BNYDGC57-V2NW-BW 57"" 100Y",BNY SUBSTRATES,VINYL,"57"" Roll",330 Linear Feet,330,0.01,2.13,57 inches,1,Glow,4p,,Print,Invoiced,Invoiced,2603954,9/19/2025,SREMSON@PARAMOUNTPRINTS.COM,,,5,
F0010559-4,F0010559,4,Custom MTO (F0010559),F. SCHUMACHER & CO. CUSTOM MTO,,,Custom Gambit Panel,Custom Gambit Panel - 850222 (Sage & Deep Green),"BNYDGC57-V2NW-BW 57"" 100Y",BNY SUBSTRATES,VINYL,"57"" Roll",99 Linear Feet,99,0.01,0.64,57 inches,1,Glow,4p,,Print,Invoiced,Invoiced,2594265,9/17/2025,SARAH,,,5,
F0010593-2,F0010593,2,MTO (F0010593),F. SCHUMACHER & CO - MTO,,,Emma Stripe Narrow,Emma Stripe Narrow - 5017195 (Teal),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",63 Linear Feet,63,1.84,115.92,30 inches,2,EMBER,300dpi,,Print,Invoiced,Invoiced,2564499,9/9/2025,JEANNE,,,10,
F0010639-2,F0010639,2,Custom MTO (F0010639),F. SCHUMACHER & CO. CUSTOM MTO,,,Custom Gambit Panel SKO,Custom Gambit Panel SKO - SKO850222 (Sage & Deep Green),"BNYDGC57-V2NW-BW 57"" 100Y",BNY SUBSTRATES,VINYL,"57"" Roll",3 Linear Feet,3,0.01,0.02,57 inches,1,Rhonda,300dpi,,Print,Invoiced,Invoiced,2562933,9/8/2025,SARAH,,,1,
F0010829-2,F0010829,2,MTO (F0010829),F. SCHUMACHER & CO - MTO,,,Emma Stripe Narrow,Emma Stripe Narrow - 5017197 (Neutral),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",93 Linear Feet,93,1.84,171.12,30 inches,2,XIA,300dpi,,Print,Invoiced,Invoiced,2649416,10/2/2025,JOE,,,10,
F0010972-2,F0010972,2,Custom MTO (F0010972),F. SCHUMACHER & CO. CUSTOM MTO,,,Custom Hydrangea Drape,Custom Hydrangea Drape - 850233 (Delft),"BNYCPG7100 60"" 210Y",BNY SUBSTRATES,PAPER,"60"" Roll",12 Linear Feet,12,1.84,22.08,60 inches,1,Bianca,300dpi,,Print,Invoiced,Invoiced,2712225,10/21/2025,COCONNOR@FSCO.COM,,,,
F0010972-3,F0010972,3,Custom MTO (F0010972),F. SCHUMACHER & CO. CUSTOM MTO,,,"Custom Hydrangea Drape 54""","Custom Hydrangea Drape 54"" - 850073 (Delft)","BNYDGC57-V2NW-BW 57"" 100Y",BNY SUBSTRATES,VINYL,"57"" Roll",12 Linear Feet,12,0.01,0.08,57 inches,1,LASH,300dpi,,Print,Invoiced,Invoiced,2631008,9/26/2025,COCONNOR@FSCO.COM,,,10,
