PO Number,Line Number,Vendor name,Material,Storage,Unit Cost,Extended Cost,Vendor Sku,Description,Qty,Received Qty,Open Qty,Gl Code,Due date,Created by,Creation date,Last Updated By,Last Update Date,Invoice Number,Status,Source,Contract,Sales Order Status
225,1,TWIL WALLCOVERINGS,PARHBD1018T Blanc,"36"" Roll - ROLL",7.71,22359,HBD1018T,,2900,0,2900,,5/16/2025,BLAWLOR@FSCO.COM,5/7/2025,JMCDONOUGH2011@GMAIL.COM,5/21/2025,,Cancelled,Manual,,
224,1,Screen-Trans Development Corp.,HENRI (302031F-CU-SCT),Fabric - ROLL,9.99,149.85,HENRI (302031F-CU-SCT),,15,0,15,,5/16/2025,BLAWLOR@FSCO.COM,5/7/2025,JMCDONOUGH2011@GMAIL.COM,6/20/2025,,Cancelled,Manual,,
223,1,Screen-Trans Development Corp.,CREEL (CR-204-F) GRASS,"60"" Roll - ROLL",9.99,149.85,CR-204-F,,15,0,15,,5/16/2025,BLAWLOR@FSCO.COM,5/7/2025,JMCDONOUGH2011@GMAIL.COM,6/20/2025,,Cancelled,Manual,,
222,1,Screen-Trans Development Corp.,Creel CR-205-F (POMEGRANATE),"60"" Roll - ROLL",9.99,199.8,CR-205-F,,20,0,20,,5/16/2025,BLAWLOR@FSCO.COM,5/7/2025,JMCDONOUGH2011@GMAIL.COM,6/20/2025,,Cancelled,Manual,,
221,1,Water Base Ink USA,PMS PF Outdoor Base Aquo-Hybrid,TEMP - SHEET,1311,1311,PMS PF Outdoor Base Aquo-Hybri,,1,0,1,,5/16/2025,BLAWLOR@FSCO.COM,5/7/2025,BLAWLOR@FSCO.COM,7/30/2025,,Ready To Send,Manual,,
213,1,HP,HP Part OSS - Adv Exch (Fixed Service),TEMP - SHEET,8100,8100,HP Part OSS - Adv Exch (Fixed,,1,0,1,,4/29/2025,BLAWLOR@FSCO.COM,4/23/2025,BLAWLOR@FSCO.COM,4/23/2025,,Ready To Send,Manual,,
208,1,LIBECO,PARP392OffWhite,Fabric - ROLL,14.58,291.6,P392-0207,,20,0,20,,5/30/2025,BLAWLOR@FSCO.COM,4/14/2025,JMCDONOUGH2011@GMAIL.COM,7/14/2025,,Cancelled,Manual,,
189,1,Screen-Trans Development Corp.,HENRI (32725-UP-SCT) Upstate,Fabric - ROLL,9.99,199.8,32725-UP-SCT,,20,0,20,,4/4/2025,BLAWLOR@FSCO.COM,3/27/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
188,1,Screen-Trans Development Corp.,HENRI (302031F-CU-SCT),Fabric - ROLL,9.99,749.25,HENRI (302031F-CU-SCT),,75,0,75,,4/4/2025,BLAWLOR@FSCO.COM,3/27/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
186,1,PALLET JUNCTION,Wooden Pallets 58x41,Shipping Supplies -,20,7040,58x41,,352,0,352,,4/25/2025,BLAWLOR@FSCO.COM,3/26/2025,BLAWLOR@FSCO.COM,3/26/2025,,Cancelled,Manual,,
185,1,Dolly Fabrics,PARSILK MATKA,Fabric - ROLL,39.99,1799.55,SILK MATKA WHITE,,45,0,45,,5/15/2025,BLAWLOR@FSCO.COM,3/26/2025,JMCDONOUGH2011@GMAIL.COM,7/14/2025,,Cancelled,Manual,,
183,1,ORGANIC DYES,55G Plastique Clear NQ1910,Ink - INK,3.75,3450,NQ1910,,920,0,920,,4/11/2025,BLAWLOR@FSCO.COM,3/25/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
177,1,ORGANIC DYES,5g Altoma White 140,Ink - INK,3.44,3096,140,,900,0,900,,3/10/2025,BLAWLOR@FSCO.COM,3/7/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
172,1,Dux Protective Coatings LLC,PRINTING WHITE (4001),Ink - INK,43.98,1759.2,4001,,40,0,40,,3/14/2025,BLAWLOR@FSCO.COM,3/4/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
163,1,Saati Americas Corporation,"Assembled Cut Edge Squeegee 72""",TEMP - SHEET,163.44,163.44,Assembled Cut Edge Squeegee 72,,1,0,1,,3/14/2025,BLAWLOR@FSCO.COM,2/27/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
162,1,Dux Protective Coatings LLC,Low Odor Reducer (4100),Ink - INK,29.1,436.5,4100,,15,0,15,,2/26/2025,BLAWLOR@FSCO.COM,2/26/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
161,1,Screen-Trans Development Corp.,TEA TABLE (3247-1-SCT) BARN RED,Fabric - ROLL,11.01,1101,TEA TABLE 3247-1-SCT,,100,0,100,,2/28/2025,BLAWLOR@FSCO.COM,2/25/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
156,1,Dux Protective Coatings LLC,Low Odor Reducer (4100),Ink - INK,29.1,145.5,4100,,5,0,5,,2/27/2025,BLAWLOR@FSCO.COM,2/19/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
154,1,LIBECO,PARP139 Natural,Fabric - ROLL,17.94,1079.09,P139 natural-0023 PFP 142 R05,,60.15,0,60.15,,2/28/2025,BLAWLOR@FSCO.COM,2/17/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
153,1,Spectrachem,40G Plastique Clear (NQ1910),Ink - INK,3.75,1350,NQ1910,,360,0,360,,2/21/2025,BLAWLOR@FSCO.COM,2/12/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
152,1,Spectrachem,"55G CLEANER	(NA7500)",Ink - INK,2.45,1104.95,NA7500,,451,0,451,,2/21/2025,BLAWLOR@FSCO.COM,2/12/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
149,1,OMNI W.C. INC,"PARGR-FS 5008183 30"" 500Y","30"" Roll - ROLL",0.99,990,,,1000,0,1000,,3/3/2025,BLAWLOR@FSCO.COM,2/10/2025,JMCDONOUGH2011@GMAIL.COM,4/9/2025,,Cancelled,Manual,,
145,1,OMNI W.C. INC,"PARCPG7101 30"" 500Y","30"" Roll - ROLL",0.99,2970,CPG7101,,3000,0,3000,,2/28/2025,BLAWLOR@FSCO.COM,2/2/2025,JMCDONOUGH2011@GMAIL.COM,4/9/2025,,Cancelled,Manual,,
141,1,BASCO USA,158 MESH,TEMP - SHEET,11.95,537.75,,,45,0,45,,2/21/2025,BLAWLOR@FSCO.COM,1/31/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
137,1,PREMEX SOLUTIONS,BNYArvada,"60"" Roll - ROLL",4.83,241.5,2457,,50,0,50,,1/31/2025,BLAWLOR@FSCO.COM,1/30/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
135,1,Carr Textile Corp.,"96"" 12 OZ CANVAS",Fabric - ROLL,5.76,1440,"96"" 12 OZ COTTON CANVAS",,250,0,250,,1/31/2025,BLAWLOR@FSCO.COM,1/29/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
134,1,ORGANIC DYES,5g Altoma White 140,Ink - INK,3.44,3096,140,,900,0,900,,2/7/2025,BLAWLOR@FSCO.COM,1/28/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
133,1,CPS&S,GPS12100,Shipping Supplies -,144,720,GPS12100,,5,0,5,,2/14/2025,BLAWLOR@FSCO.COM,1/28/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
131,1,Superior Felt & Filtration,PARGrey Wool Felt (Plain Finish),Fabric - ROLL,19.95,12468.75,26N0250-82,,625,0,625,,2/20/2025,BLAWLOR@FSCO.COM,1/23/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
119,1,SBI,SBI C-0 DWR Stain Treatment,TEMP - SHEET,2.75,550,SBI C-0 DWR,,200,0,200,,1/17/2025,BLAWLOR@FSCO.COM,1/7/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
118,1,WALLQUEST,BNY Vinyl Sisal,"54"" Roll - ROLL",8.01,4005,E001DGBNW300,,500,0,500,,1/27/2025,BLAWLOR@FSCO.COM,1/6/2025,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
113,1,Spectrachem,40G Plastique Clear (NQ1910),Ink - INK,3.75,2700,NQ1910,,720,0,720,,12/31/2024,BLAWLOR@FSCO.COM,12/24/2024,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
111,1,NEU KALISS SPZIALPAPIER,"BNYNeuKaliss 60"" 315Y","60"" Roll - ROLL",1.2,52164,RD10197,,43470,0,43470,,11/15/2025,BLAWLOR@FSCO.COM,12/19/2024,JMCDONOUGH2011@GMAIL.COM,8/20/2025,,Ready To Send,Manual,,
91,1,BREWSTER HOME FASIONS,BNY5004716 48y Brewster Ivory,"36"" Roll - ROLL",7.71,7710,,,1000,0,1000,,12/27/2024,BLAWLOR@FSCO.COM,11/18/2024,BLAWLOR@FSCO.COM,11/18/2024,,Cancelled,Manual,,
86,1,LIBECO,PARA683 Oyster,Fabric - ROLL,39.51,,A683 oyster-0021 PFP 140 R05,,,0,,,11/22/2024,BLAWLOR@FSCO.COM,11/14/2024,BLAWLOR@FSCO.COM,11/14/2024,,Cancelled,Manual,,
84,1,JAT Home,T-2525 (Bleached),Fabric - ROLL,9.96,3984,T-2525,,400,0,400,,12/15/2024,BLAWLOR@FSCO.COM,11/14/2024,DFARLEY@FSCO.COM,3/7/2025,,Cancelled,Manual,,
80,1,NEU KALISS SPZIALPAPIER,"BNYNeuKaliss 60"" 315Y","60"" Roll - ROLL",1.08,45457.2,RD10197,,42090,0,42090,,11/29/2024,BLAWLOR@FSCO.COM,11/11/2024,BLAWLOR@FSCO.COM,3/20/2025,,Cancelled,Manual,,
79,1,OMNI W.C. INC,"PARGR-FS-5008181 30"" 500Y","30"" Roll - ROLL",0.99,4950,GR-FS-5008181,,5000,0,5000,,12/16/2024,BLAWLOR@FSCO.COM,11/11/2024,JMCDONOUGH2011@GMAIL.COM,5/21/2025,,Cancelled,Manual,,
73,1,Lebanon,Full Engraving Files,Printer Supplies - INK,250,250,Full Engraving Files,,1,0,1,,11/6/2024,BLAWLOR@FSCO.COM,10/30/2024,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
64,1,Lee Phillips Packaging,12x12x62,Shipping Supplies -,3.75,3750,12x12x62,,1000,0,1000,,11/19/2024,BLAWLOR@FSCO.COM,10/23/2024,COCONNOR@FSCO.COM,5/27/2025,,Cancelled,Manual,,
60,1,OMNI W.C. INC,"PARGR-FS-5003283 30"" 500Y","30"" Roll - ROLL",0.99,4950,GR-FS-5003283,,5000,0,5000,,11/15/2024,BLAWLOR@FSCO.COM,10/11/2024,JMCDONOUGH2011@GMAIL.COM,4/9/2025,,Cancelled,Manual,,
58,1,PREMEX SOLUTIONS,BNY2471 Viscosity Non Optic Pigment,Fabric - ROLL,19.89,19890,BNY2471,,1000,0,1000,,11/8/2024,BLAWLOR@FSCO.COM,10/11/2024,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
57,1,Griswold,PARPolishedCotton,Fabric - ROLL,8.76,3504,POLISHED COTTON,,400,0,400,,10/25/2024,BLAWLOR@FSCO.COM,10/11/2024,JMCDONOUGH2011@GMAIL.COM,5/1/2025,,Cancelled,Manual,,
56,1,LIBECO,PARP139 Natural,Fabric - ROLL,17.94,1794,P139 natural-0023 PFP 142 R05,,100,0,100,,5/15/2025,BLAWLOR@FSCO.COM,10/11/2024,JMCDONOUGH2011@GMAIL.COM,6/27/2025,,Cancelled,Manual,,
47,1,OMNI W.C. INC,"PARCPG7101 30"" 500Y","30"" Roll - ROLL",0.99,1980,CPG7101,,2000,0,2000,,9/16/2024,BLAWLOR@FSCO.COM,9/11/2024,JMCDONOUGH2011@GMAIL.COM,4/9/2025,,Cancelled,Manual,,
46,1,LIBECO,PARP336Oyster,Fabric - ROLL,21.75,4350,P336 oyster-0021 PFP 142 R05,,200,0,200,,9/13/2024,BLAWLOR@FSCO.COM,9/10/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
41,1,TWIL WALLCOVERINGS,PAR5004700 Silver,"36"" Roll - ROLL",7.44,,5004700,,,0,,,7/31/2024,BLAWLOR@FSCO.COM,7/25/2024,BLAWLOR@FSCO.COM,10/11/2024,,Cancelled,Manual,,
40,1,AHLSTROM NONWOVENS LLC,"BNYAhlstrom 60"" 200Y","60"" Roll - ROLL",6.3,,WL09708D-200,,,0,,,7/31/2024,BLAWLOR@FSCO.COM,7/25/2024,BLAWLOR@FSCO.COM,10/11/2024,,Cancelled,Manual,,
10,1,CPS&S,GPS12100,Shipping Supplies -,144,2160,GPS12100,,15,0,15,,2/16/2024,BLAWLOR@FSCO.COM,1/19/2024,BLAWLOR@FSCO.COM,10/11/2024,,Cancelled,Manual,,
7,1,BREWSTER HOME FASIONS,BNY5004716 96y Brewster Ivory,"36"" Roll - ROLL",6.18,30900,ZHG-01A-96,,15000,0,15000,,2/28/2024,BLAWLOR@FSCO.COM,1/10/2024,BLAWLOR@FSCO.COM,10/11/2024,,Cancelled,Manual,,
312,2,"P+W International Co., Ltd.",Abaco Paperweave 5011280 (Blush),"54"" Roll - ROLL",8.91,2227.5,,,250,0,250,,1/15/2026,JMCDONOUGH2011@GMAIL.COM,9/9/2025,JMCDONOUGH2011@GMAIL.COM,9/22/2025,,Ready To Send,Manual,,
293,4,"P+W International Co., Ltd.",PNW5007950 PM (Natural),"54"" Roll - ROLL",7.95,7950,5007950,,1000,0,1000,,12/31/2025,JMCDONOUGH2011@GMAIL.COM,8/12/2025,JMCDONOUGH2011@GMAIL.COM,8/12/2025,,Ready To Send,Manual,,
276,23,"P+W International Co., Ltd.",Jubilee Paperweave 5011272 (Brown),"54"" Roll - ROLL",8.91,1782,,,200,0,200,,12/15/2025,JMCDONOUGH2011@GMAIL.COM,7/29/2025,JMCDONOUGH2011@GMAIL.COM,9/2/2025,,Ready To Send,Manual,,
160,1,"P+W International Co., Ltd.",PNW5007950 PM (Natural),"54"" Roll - ROLL",9.99,2997,5007950,,300,0,300,,3/14/2025,BLAWLOR@FSCO.COM,2/25/2025,DFARLEY@FSCO.COM,2/28/2025,,Cancelled,Manual,,
100,5,"P+W International Co., Ltd.",PNW5007861 Aqua,Fabric - ROLL,18,16200,5007861,,900,0,900,,8/25/2025,BLAWLOR@FSCO.COM,12/10/2024,DFARLEY@FSCO.COM,9/8/2025,,Cancelled,Manual,,
237,3,"P+W International Co., Ltd.",PNW5004706 Cornflower,"36"" Roll - ROLL",4.77,2862,5004706,,600,0,600,,11/20/2025,JMCDONOUGH2011@GMAIL.COM,6/2/2025,DFARLEY@FSCO.COM,9/8/2025,,Ready To Send,Manual,,
232,4,"P+W International Co., Ltd.",PNW5004716 Ivory,"36"" Roll - ROLL",4.77,16695,5004716,,3500,0,3500,,11/20/2025,JMCDONOUGH2011@GMAIL.COM,5/30/2025,DFARLEY@FSCO.COM,9/8/2025,,Ready To Send,Manual,,
232,6,"P+W International Co., Ltd.",PNW5010856 Mist,"36"" Roll - ROLL",4.77,5724,5010856,,1200,0,1200,,11/20/2025,JMCDONOUGH2011@GMAIL.COM,5/30/2025,DFARLEY@FSCO.COM,9/8/2025,,Ready To Send,Manual,,
232,9,"P+W International Co., Ltd.",PNW5004729 Flax,"36"" Roll - ROLL",4.77,3339,5004729,,700,0,700,,11/20/2025,JMCDONOUGH2011@GMAIL.COM,5/30/2025,DFARLEY@FSCO.COM,9/8/2025,,Ready To Send,Manual,,
232,11,"P+W International Co., Ltd.",PNW5008841 PAPERWEAVE (NATURAL),"36"" Roll - ROLL",5.46,2730,5008841,,500,0,500,,11/20/2025,JMCDONOUGH2011@GMAIL.COM,5/30/2025,DFARLEY@FSCO.COM,9/8/2025,,Ready To Send,Manual,,
232,12,"P+W International Co., Ltd.",PNW5010859 Blue Grey,"36"" Roll - ROLL",4.77,2385,5010859,,500,0,500,,11/20/2025,JMCDONOUGH2011@GMAIL.COM,5/30/2025,DFARLEY@FSCO.COM,9/8/2025,,Ready To Send,Manual,,
232,13,"P+W International Co., Ltd.",PNW5004705 Robin's Egg,"36"" Roll - ROLL",4.77,6439.5,5004705,,1350,0,1350,,11/20/2025,JMCDONOUGH2011@GMAIL.COM,5/30/2025,DFARLEY@FSCO.COM,9/8/2025,,Cancelled,Manual,,
220,5,"P+W International Co., Ltd.",PARHBD1018T Blanc,"36"" Roll - ROLL",4.77,9540,PNWHBD1018T,,2000,0,2000,,12/1/2025,BLAWLOR@FSCO.COM,5/2/2025,DFARLEY@FSCO.COM,9/8/2025,,Ready To Send,Manual,,
220,10,"P+W International Co., Ltd.",PNW5004716 Ivory,"36"" Roll - ROLL",4.77,19080,5004716,,4000,0,4000,,12/1/2025,BLAWLOR@FSCO.COM,5/2/2025,DFARLEY@FSCO.COM,9/8/2025,,Ready To Send,Manual,,
167,1,"P+W International Co., Ltd.",PNW5004713 Water Blue,"36"" Roll - ROLL",4.65,4650,5004713,,1000,0,1000,,9/8/2025,BLAWLOR@FSCO.COM,2/28/2025,BLAWLOR@FSCO.COM,2/28/2025,,Cancelled,Manual,,
167,2,"P+W International Co., Ltd.",PNW5004718 Haze,"36"" Roll - ROLL",4.65,4650,5004718,,1000,0,1000,,9/8/2025,BLAWLOR@FSCO.COM,2/28/2025,BLAWLOR@FSCO.COM,2/28/2025,,Cancelled,Manual,,
167,3,"P+W International Co., Ltd.",PNW5004717 Seaglass,"36"" Roll - ROLL",4.65,11625,5004717,,2500,0,2500,,9/8/2025,BLAWLOR@FSCO.COM,2/28/2025,BLAWLOR@FSCO.COM,2/28/2025,,Cancelled,Manual,,
167,4,"P+W International Co., Ltd.",PNW5004717 Lavender,"36"" Roll - ROLL",4.65,4650,5004717,,1000,0,1000,,9/8/2025,BLAWLOR@FSCO.COM,2/28/2025,BLAWLOR@FSCO.COM,2/28/2025,,Cancelled,Manual,,
167,5,"P+W International Co., Ltd.",PNW5004703 Mocha,"36"" Roll - ROLL",4.65,4650,5004703,,1000,0,1000,,9/8/2025,BLAWLOR@FSCO.COM,2/28/2025,BLAWLOR@FSCO.COM,2/28/2025,,Cancelled,Manual,,
167,6,"P+W International Co., Ltd.",PNW5004728 Parchment,"36"" Roll - ROLL",4.65,2325,5004728,,500,0,500,,9/8/2025,BLAWLOR@FSCO.COM,2/28/2025,BLAWLOR@FSCO.COM,2/28/2025,,Cancelled,Manual,,
167,7,"P+W International Co., Ltd.",PNW5010850 Sand,"36"" Roll - ROLL",4.65,4650,5010850,,1000,0,1000,,9/8/2025,BLAWLOR@FSCO.COM,2/28/2025,BLAWLOR@FSCO.COM,2/28/2025,,Cancelled,Manual,,
167,8,"P+W International Co., Ltd.",PNW5004726 (Mauve),"36"" Roll - ROLL",4.65,4650,5004726,,1000,0,1000,,9/8/2025,BLAWLOR@FSCO.COM,2/28/2025,BLAWLOR@FSCO.COM,2/28/2025,,Cancelled,Manual,,
122,4,"P+W International Co., Ltd.",PNW5004701 Oatmeal,"36"" Roll - ROLL",4.65,6975,5004701,,1500,0,1500,,4/21/2025,BLAWLOR@FSCO.COM,1/15/2025,DFARLEY@FSCO.COM,9/11/2025,,Cancelled,Manual,,
122,6,"P+W International Co., Ltd.",PNW5004729 Flax,"36"" Roll - ROLL",4.65,2325,5004729,,500,0,500,,4/21/2025,BLAWLOR@FSCO.COM,1/15/2025,DFARLEY@FSCO.COM,9/11/2025,,Cancelled,Manual,,
122,8,"P+W International Co., Ltd.",PNW5002197 (Ivory),"36"" Roll - ROLL",4.65,13950,5002197,,3000,0,3000,,4/21/2025,BLAWLOR@FSCO.COM,1/15/2025,DFARLEY@FSCO.COM,9/11/2025,,Cancelled,Manual,,
122,14,"P+W International Co., Ltd.",PNW5010852 Dove,"36"" Roll - ROLL",4.77,1993.86,5010852,,418,0,418,,10/1/2025,BLAWLOR@FSCO.COM,1/15/2025,DFARLEY@FSCO.COM,9/11/2025,,Cancelled,Manual,,
115,1,"P+W International Co., Ltd.",PNW5004710 Sage,"36"" Roll - ROLL",4.65,2325,5004710,,500,0,500,,7/9/2025,DFARLEY@FSCO.COM,1/2/2025,BLAWLOR@FSCO.COM,2/26/2025,,Cancelled,Manual,,
115,2,"P+W International Co., Ltd.",PNW5010851 Petal,"36"" Roll - ROLL",4.65,4650,5010851,,1000,0,1000,,7/9/2025,DFARLEY@FSCO.COM,1/2/2025,BLAWLOR@FSCO.COM,2/26/2025,,Cancelled,Manual,,
115,3,"P+W International Co., Ltd.",PNW5004721 Plum,"36"" Roll - ROLL",4.65,5580,5004721,,1200,0,1200,,7/9/2025,DFARLEY@FSCO.COM,1/2/2025,BLAWLOR@FSCO.COM,2/26/2025,,Cancelled,Manual,,
100,1,"P+W International Co., Ltd.",PNW5004716 Ivory,"36"" Roll - ROLL",4.65,15345,5004716,,3300,0,3300,,6/9/2025,BLAWLOR@FSCO.COM,12/10/2024,DFARLEY@FSCO.COM,9/8/2025,,Cancelled,Manual,,
94,1,"P+W International Co., Ltd.",PNW5002190 Paprika,"36"" Roll - ROLL",13.98,13980,5002190,,1000,0,1000,,11/22/2024,BLAWLOR@FSCO.COM,11/19/2024,BLAWLOR@FSCO.COM,12/6/2024,,Cancelled,Manual,,
82,1,"P+W International Co., Ltd.",PNW5008840 PAPERWEAVE (WHITE),"36"" Roll - ROLL",13.98,13980,5008840,,1000,0,1000,,2/14/2025,BLAWLOR@FSCO.COM,11/11/2024,BLAWLOR@FSCO.COM,12/10/2024,,Cancelled,Manual,,
82,2,"P+W International Co., Ltd.",PNW5008841 PAPERWEAVE (NATURAL),"36"" Roll - ROLL",13.98,13980,5008841,,1000,0,1000,,2/14/2025,BLAWLOR@FSCO.COM,11/11/2024,BLAWLOR@FSCO.COM,12/10/2024,,Cancelled,Manual,,
53,9,"P+W International Co., Ltd.",PNW5004721 Plum,"36"" Roll - ROLL",4.65,4650,5004721,,1000,0,1000,,6/25/2025,BLAWLOR@FSCO.COM,10/8/2024,DFARLEY@FSCO.COM,6/27/2025,,Cancelled,Manual,,
121,1,"P+W International Co., Ltd.",PNW5002197 (Ivory),"36"" Roll - ROLL",4.65,60450,5002197,,13000,0,13000,,3/21/2025,BLAWLOR@FSCO.COM,1/15/2025,JMCDONOUGH2011@GMAIL.COM,9/18/2025,,Cancelled,Manual,,
121,2,"P+W International Co., Ltd.",PNW5010858 Aloe,"36"" Roll - ROLL",4.65,3720,5010858,,800,0,800,,3/21/2025,BLAWLOR@FSCO.COM,1/15/2025,JMCDONOUGH2011@GMAIL.COM,9/18/2025,,Cancelled,Manual,,
121,3,"P+W International Co., Ltd.",PNW5004701 Oatmeal,"36"" Roll - ROLL",4.65,5580,5004701,,1200,0,1200,,3/21/2025,BLAWLOR@FSCO.COM,1/15/2025,JMCDONOUGH2011@GMAIL.COM,9/18/2025,,Cancelled,Manual,,
121,5,"P+W International Co., Ltd.",PNW5004700 Silver,"36"" Roll - ROLL",4.65,4650,5004700,,1000,0,1000,,8/25/2025,BLAWLOR@FSCO.COM,1/15/2025,JMCDONOUGH2011@GMAIL.COM,9/18/2025,,Cancelled,Manual,,
51,6,"P+W International Co., Ltd.",PNW5004717 Lavender,"36"" Roll - ROLL",4.65,3720,5004717,,800,0,800,,3/3/2025,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,9/18/2025,,Cancelled,Manual,,
50,1,"P+W International Co., Ltd.",PNW5004705 Robin's Egg,"36"" Roll - ROLL",4.65,9300,5004705,,2000,0,2000,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,2,"P+W International Co., Ltd.",PNW5004716 Ivory,"36"" Roll - ROLL",4.65,32550,5004716,,7000,0,7000,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,3,"P+W International Co., Ltd.",PNW5004700 Silver,"36"" Roll - ROLL",4.65,18600,5004700,,4000,0,4000,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,4,"P+W International Co., Ltd.",PNW5010851 Petal,"36"" Roll - ROLL",4.65,5580,5010851,,1200,0,1200,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,5,"P+W International Co., Ltd.",PNW5004713 Water Blue,"36"" Roll - ROLL",4.65,18600,5004713,,4000,0,4000,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,6,"P+W International Co., Ltd.",PNW5004728 Parchment,"36"" Roll - ROLL",4.65,4650,5004728,,1000,0,1000,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,7,"P+W International Co., Ltd.",PNW5004717 Lavender,"36"" Roll - ROLL",4.65,3720,5004717,,800,0,800,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,8,"P+W International Co., Ltd.",PNW5010856 Mist,"36"" Roll - ROLL",4.65,2325,5010856,,500,0,500,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,9,"P+W International Co., Ltd.",PNW5004715 Jet,"36"" Roll - ROLL",4.65,4650,5004715,,1000,0,1000,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,10,"P+W International Co., Ltd.",PNW5004701 Oatmeal,"36"" Roll - ROLL",4.65,5580,5004701,,1200,0,1200,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,11,"P+W International Co., Ltd.",PNW5010850 Sand,"36"" Roll - ROLL",4.65,2325,5010850,,500,0,500,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,12,"P+W International Co., Ltd.",PNW5010858 Aloe,"36"" Roll - ROLL",4.65,2325,5010858,,500,0,500,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,13,"P+W International Co., Ltd.",PNW5010852 Dove,"36"" Roll - ROLL",4.65,2325,5010852,,500,0,500,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,14,"P+W International Co., Ltd.",PNW5004724 Fog,"36"" Roll - ROLL",4.65,4650,5004724,,1000,0,1000,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
50,15,"P+W International Co., Ltd.",PNW5004721 Plum,"36"" Roll - ROLL",4.65,4650,5004721,,1000,0,1000,,12/9/2024,BLAWLOR@FSCO.COM,10/8/2024,JMCDONOUGH2011@GMAIL.COM,10/8/2024,,Cancelled,Manual,,
